13.539,-12.355,-2.6839,-6.857,-9.3224,9.0031,-8.3125,11.139,9.4881,-3.575,0
-0.82289,-1.6996,8.4029,-0.88556,5.4306,9.4153,-2.3791,-3.753,0.76696,11.778,0
9.569,-4.4936,-2.6035,-4.1617,6.5326,-2.842,-10.374,3.6746,9.4163,11.998,0
10.251,13.811,1.6219,-4.5836,-1.947,-4.9764,6.3292,12.505,6.5323,-10.437,0
-11.168,13.653,3.1645,-6.9338,-4.111,-11.275,2.66,-4.4092,14.871,5.1216,0
-14.575,2.8071,6.7628,6.9061,-7.3521,-13.138,12.348,7.3934,-8.6725,6.2648,0
-2.0347,6.8191,-10.576,-7.8292,11.174,13.553,0.56218,2.6468,4.591,-9.5689,0
-1.279,-7.394,-5.3886,5.977,-2.6998,8.8284,10.14,5.8478,6.6307,-14.304,0
-3.4378,-6.9191,8.4281,12.99,5.4501,10.311,0.54227,5.6016,-6.5563,8.4822,0
-3.1704,-4.5712,11.022,-14.287,-9.8479,5.9582,-2.2945,9.9354,3.2604,8.0913,0
-13.863,-10.343,4.6465,5.6387,-10.45,-1.1987,-11.338,-7.2882,-12.088,-12.086,0
8.9943,-9.7609,-13.89,-7.0136,3.2578,3.1121,3.4623,0.91533,-4.4199,-13.173,0
-4.8036,0.35846,-12.702,-6.8757,11.916,13.475,10.925,-2.0214,-9.4407,-11.768,0
-9.4212,13.098,8.6346,10.319,5.9667,-11.204,-6.6965,-0.88233,11.727,-7.7935,0
-10.669,10.124,12.845,-9.2157,14.655,5.4197,-13.612,3.6261,-6.7235,2.2479,0
13.297,-14.682,-6.406,13.206,-9.5287,12.569,-4.9784,2.9977,-1.4188,-14.149,0
0.03851,10.554,4.3026,8.8105,-3.461,-12.362,-9.5742,1.2232,10.572,-2.1869,0
-7.6308,-13.801,-1.7164,11.167,-12.882,-9.3534,6.6225,6.2653,-13.995,-9.8921,0
-6.5202,-2.7999,-14.95,9.9377,-0.32533,14.323,13.743,10.699,-2.7422,1.8871,0
-14.092,4.2681,5.604,2.0377,-2.9758,-10.391,-12.378,14.899,-6.1463,8.5744,0
7.6865,0.14288,-9.0047,-7.8824,6.4292,3.7657,0.32852,-6.0431,-2.0345,-13.944,0
-10.388,6.8473,14.141,3.6987,-10.286,5.8243,-5.3568,-5.7928,12.132,-0.94676,0
-11.725,4.2009,-11.473,-2.6699,-10.845,8.7051,-4.8455,11.859,-3.3281,-13.523,0
13.345,-13.986,-1.8735,3.0331,6.0815,-9.1472,4.5596,-3.4402,-7.2901,-9.61,0
-9.844,8.0595,-12.454,3.6031,-6.2076,4.729,3.3126,-9.0937,-3.8147,-14.914,0
-14.56,14.441,8.0813,2.2136,7.9691,12.699,4.2197,5.7431,-1.1999,12.462,0
14.434,14.837,-1.4555,4.9133,8.3202,-12.302,6.807,-3.1568,1.8128,11.597,0
9.403,2.8105,-3.9855,0.61764,5.6242,2.2876,-1.6766,-5.651,6.6121,-10.576,0
7.1004,0.90805,-5.5887,-4.5054,3.4961,14.457,2.0075,2.4055,13.069,-6.9844,0
0.72512,8.8523,-11.49,12.068,-7.6582,0.70166,9.1662,10.836,3.2983,8.0498,0
13.433,3.7073,1.5294,7.9194,-6.2044,-2.1222,-11.89,1.1787,7.3924,-10.336,1
-6.5516,-4.8449,12.83,8.1322,-4.7182,-10.04,11.298,7.8369,11.95,-1.6988,0
6.2787,-3.3194,4.3465,-1.576,1.8618,3.3792,-13.783,10.605,6.0863,-8.1905,1
7.9207,-13.719,-13.062,-0.072049,-12.781,-4.0654,14.055,-2.8162,14.416,0.28284,0
7.1639,0.9305,-6.3208,-5.466,-9.2192,14.409,1.6598,11.945,4.5514,-12.478,0
12.825,3.969,1.3455,-6.6128,-1.1826,9.8664,10.22,-1.9055,10.037,14.448,0
4.8054,-12.922,12.035,11.385,5.9876,12.466,8.1929,-11.373,-1.7387,-5.1281,0
-5.3887,6.6832,-5.2378,-9.2902,11.91,4.472,3.7693,5.6272,-9.7254,0.75533,0
-3.7928,-3.5596,11.636,-7.0156,-11.645,11.634,2.6345,10.254,-12.831,14.626,0
-4.978,14.494,-11.577,-13.021,7.3193,-1.2687,13.994,-6.8855,-9.3525,5.2532,0
1.5555,2.083,2.5777,-10.582,1.0339,-5.663,12.8,2.7068,11.438,7.6138,0
12.753,-11.653,1.3459,3.601,-14.73,2.3516,-1.6715,4.2634,9.8813,-9.4224,0
-9.1098,1.1557,11.296,1.8227,0.25973,-2.6979,-9.4271,14.682,-9.3066,1.0249,0
-12.436,-4.6579,-12.515,-0.25786,12.662,0.068059,-1.5345,14.961,-5.772,-5.9295,0
6.3879,-4.9908,-9.8966,-9.6187,-12.137,8.5526,14.441,-2.7904,-8.6951,8.3799,0
8.3272,-7.7325,4.6561,-4.5924,2.4649,2.8126,-5.0062,-11.739,4.4678,-7.9817,0
10.414,1.2385,4.0033,-0.93838,13.465,-0.66521,-9.1891,6.692,5.7805,12.724,0
8.0303,4.685,1.1917,-12.678,13.087,8.4854,-12.698,-1.6643,11.488,9.2222,0
-11.918,3.9583,11.053,-10.573,4.7947,2.6725,1.7002,5.1622,-14.341,-0.82597,0
-14.297,-4.6485,-5.5465,1.3249,-12.08,11.8,13.983,10.774,-12.62,11.488,1
6.7625,-7.7698,-14.429,10.602,6.3706,-13.658,1.8425,5.7374,1.9164,5.5339,0
6.5905,2.0057,-9.4241,-10.372,10.737,14.001,-0.90874,-7.8008,14.206,0.30063,0
-7.5134,11.145,1.4691,-8.8141,-12.903,-5.2745,-7.0925,-10.833,1.0804,-10.348,0
-1.3665,3.4825,4.586,12.709,3.7315,0.85487,6.8579,11.211,11.543,4.8739,0
-4.9479,14.287,-2.5448,-7.2487,-2.8878,-14.015,-1.0518,-9.5701,7.6802,0.74079,0
-1.2729,-11.623,-1.0075,-5.7243,-4.0548,5.5556,-8.2578,3.274,-7.045,-12.447,0
-14.074,-9.7688,6.3042,12.328,-13.039,-0.11758,-9.2927,-4.2585,-5.3328,2.5652,0
8.3267,-10.326,4.1377,-9.2764,7.7089,8.4844,10.544,14.24,-0.56856,7.9448,0
8.6718,14.9,-8.0138,0.49776,8.7467,3.9015,6.2099,-7.5586,-1.2374,-8.9465,0
-11.572,-11.832,1.7547,-4.2935,-10.303,3.8611,3.2247,13.958,13.605,2.0159,0
7.6052,-3.7229,1.6551,-11.837,1.6964,4.8482,-4.7093,6.9892,13.296,9.9946,0
-11.975,-7.3383,-0.70214,3.6051,-7.4931,-2.6408,-12.312,2.1439,3.3488,14.012,0
-14.643,-1.4581,9.165,-1.0194,-11.474,11.343,-6.6911,10.867,12.693,-1.2242,0
3.6674,9.5713,-1.0048,3.4976,-5.2519,-4.5568,-0.75275,7.1952,1.2095,12.986,0
14.087,0.71093,10.788,14.362,-3.8642,-3.4914,-4.2209,14.964,7.3668,-6.0391,0
-5.2051,-12.651,10.608,12.153,1.4754,14.655,-6.5099,-3.87,8.6593,11.532,0
0.16045,-5.419,-13.008,4.9347,-3.8074,-8.6269,-3.1949,11.669,10.852,2.3045,0
-11.678,14.091,14.36,8.1099,-12.851,-2.3087,-11.753,8.2818,0.62656,2.0406,0
13.664,-7.7406,1.5478,-11.867,-14.191,10.901,7.1225,2.566,-8.8727,-4.678,0
-4.0997,0.41517,4.0333,4.6031,-12.882,3.8364,8.6044,-11.744,2.2962,14.48,1
-7.1266,11.23,6.5042,-9.4033,2.8579,-4.9047,1.6874,10.52,-5.2078,11.727,0
-14.733,-2.8685,14.147,-4.6232,1.9245,-0.94899,5.4731,0.54915,-1.2708,-6.4442,0
-9.7246,-4.5864,0.45869,-5.1115,11.821,14.385,5.1821,5.728,-14.835,13.199,0
1.3215,-9.6008,-14.291,-11.854,14.387,-5.5468,-13.941,12.457,-14.754,12.639,0
-12.301,12.587,11.783,13.59,-1.9964,-8.2829,6.4,-7.5792,-9.0422,12.727,0
-8.2395,13.178,1.8622,14.361,2.006,-0.73807,12.756,-5.0773,-2.636,-9.2051,0
-6.7569,13.061,-1.2444,6.8255,6.0014,-4.0907,12.6,3.4116,13.539,10.84,0
-1.2535,-6.9954,10.653,4.095,13.356,2.1999,-6.7712,-6.1296,14.027,2.9564,0
-11.256,-12.406,12.673,2.6122,-1.7525,8.4964,5.0036,-3.8976,-9.5967,5.0837,0
-8.9948,11.753,11.262,8.5987,6.2994,2.664,7.8787,13.795,-3.3234,-11.957,0
-7.8023,3.7756,-2.4652,-14.848,9.786,10.636,14.785,-5.1007,13.505,14.682,0
1.9225,-12.238,-10.542,12.924,8.5583,-13.781,-10.626,-8.7616,-5.4085,-8.0905,0
10.121,-1.1355,-7.3972,11.693,-14.395,13.334,-1.638,4.6146,-10.227,-4.627,1
-6.6865,6.9795,2.6542,10.768,-13.409,-1.3551,12.94,0.3007,12.492,-8.5685,0
9.3439,-2.0284,0.6915,-4.9339,12.116,6.9885,-12.405,14.795,-13.986,-4.6056,0
8.3673,-12.653,-6.6107,14.73,1.3149,-2.4128,-4.9577,-1.0606,-6.3031,11.892,1
0.6029,-8.1471,-4.2079,-11.251,13.251,-4.2127,-8.4625,-11.607,-0.95572,-0.99996,0
-3.057,2.9831,-11.481,5.2524,6.7107,-3.5648,-1.2379,-14.23,14.195,-12.236,0
14.287,-2.8918,-2.8733,-1.4379,10.721,6.9041,-6.6104,0.0077913,-3.0828,-7.7066,0
-13.361,13.88,-5.2348,-5.9447,6.2183,4.4881,7.6018,0.84578,7.9975,1.0886,0
-7.0744,-10.235,2.0533,13.093,-10.934,-13.696,7.6132,-4.6546,-4.0425,-1.0918,0
10.694,-9.608,11.059,1.0158,13.687,-5.6081,11.289,14.184,8.6669,-8.2446,0
1.9698,12.682,1.1731,-10.854,-1.4043,6.7385,-8.3208,-11.855,2.4191,1.1177,0
8.1087,3.2517,12.213,14.868,4.3562,8.1235,3.3887,-7.9411,2.615,-14.696,0
-14.21,12.1,10.755,-1.3763,13.609,0.32784,-14.341,13.349,6.1281,5.8508,0
13.176,-4.336,-2.7827,-10.718,-8.1784,-5.568,-2.8507,-12.489,-13.686,9.3371,0
-4.7456,-4.9123,-5.4957,-14.367,5.5379,10.751,-6.0333,-2.2888,12.202,-14.694,0
-5.7901,-3.9414,2.8787,3.8729,8.8987,-12.58,11.617,-14.667,-11.654,-6.1341,0
-5.7514,10.846,7.3185,-13.997,-0.9673,9.8809,-8.4118,4.856,-8.0136,0.86022,1
9.1212,7.4197,11.702,-7.9433,-13.387,-4.3992,-10.538,10.815,-2.914,1.496,0
-7.1647,-5.1233,13.157,5.9487,-10.717,-4.4231,-5.7341,-2.6494,-0.49102,-2.1063,0
-0.85163,14.681,2.394,11.32,-3.5222,-8.0673,2.6698,8.2114,-14.38,-13.959,0
8.1468,10.442,-6.8502,6.1888,11.082,13.626,0.73559,-7.8528,14.778,-4.9004,0
13.344,9.2817,-9.6246,10.567,-4.0178,-13.319,7.2108,8.2519,12.608,-12.731,0
-6.8525,5.7465,-5.8342,6.4572,-1.3609,-0.43474,0.46055,-11.936,10.204,3.2166,1
